against_bug;against_dark;against_dragon;against_electric;against_fairy;against_fight;against_fire;against_flying;against_ghost;against_grass;against_ground;against_ice;against_normal;against_poison;against_psychic;against_rock;against_steel;against_water;attack;base_happiness;defense;experience_growth;height_m;hp;sp_attack;sp_defense;speed;weight_kg;is_legendary
0,066666667;1;0,5;0,25;0,428571429;0;0,2;0,2;1;0,2;0,25;0,2;0;0,25;0,25;0,2;0,428571429;0,2;0,305555556;0,25;0,244444444;0,192307692;0,034965035;0,232283465;0,407608696;0,30952381;0,457142857;0,000947468;0
0,466666667;1;0,5;0,25;0,428571429;0,125;0,2;0,2;1;0,2;0,25;0,2;1;0,5;0,125;0,2;0,428571429;0,2;0,372222222;0,5;0,191111111;0,384615385;0,020979021;0,18503937;0,336956522;0,133333333;0,245714286;0,005158438;0
0,466666667;1;0,5;0,25;0,428571429;0,125;0,2;0,2;1;0,2;0,25;0,2;1;0,5;0,125;0,2;0,428571429;0,2;0,155555556;0,5;0,235555556;0,384615385;0,076923077;0,744094488;0,125;0,180952381;0,16;0,029897884;0
0,466666667;1;0,5;0,25;0,428571429;0,25;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,125;0,2;0,428571429;0,2;0,416666667;0,5;0,266666667;0,384615385;0,090909091;0,271653543;0,434782609;0,214285714;0,457142857;0,043583535;0
0,2;0,333333333;0,5;0,25;0,428571429;0,125;0,466666667;0,466666667;0,5;0,066666667;0,125;0,2;1;0,5;0,25;0,466666667;0,428571429;0,2;0,333333333;0,5;0,377777778;0,384615385;0,027972028;0,192913386;0,135869565;0,071428571;0,057142857;0,007474471;0
0,066666667;0,333333333;0,25;0,25;0,142857143;0,25;1;0,2;0,5;0;0,25;0,066666667;0,5;0;0,125;0,2;0,142857143;0,2;0,472222222;0,5;0,6;0,384615385;0,06993007;0,291338583;0,27173913;0,19047619;0,2;0,132329719;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,361111111;0,5;0,288888889;0,384615385;0,090909091;0,38976378;0,298913043;0,214285714;0,228571429;0,014633119;0
0,066666667;0,333333333;0,5;0;0,428571429;0,125;0,2;0,2;0,5;0,2;0;1;1;0,25;0,25;0,2;0,428571429;0,466666667;0,388888889;0,5;0,444444444;0,442173077;0,062937063;0,251968504;0,135869565;0,214285714;0,457142857;0,068112433;0
0,066666667;0,333333333;0,25;0;0,142857143;0,5;0,466666667;0,066666667;0,5;0,2;0,5;0,2;0,5;0;0,125;0;0,142857143;0,466666667;0,666666667;0,5;1;0,384615385;0,629370629;0,291338583;0,244565217;0,357142857;0,142857143;0,420991683;0
0,066666667;0;0;0,25;0,428571429;0,125;0,2;0,2;0,5;0,2;0,25;0,2;1;1;0,25;0,2;1;0,2;0,416666667;0,5;0,2;0,192307692;0,027972028;0,232283465;0,163043478;0,095238095;0,142857143;0,008106116;0
0,066666667;0;0;0,25;0,428571429;0,125;0,2;0,2;0,5;0,2;0,25;0,2;1;1;0,25;0,2;1;0,2;0,638888889;0,5;0,311111111;0,192307692;0,083916084;0,350393701;0,27173913;0,19047619;0,228571429;0,05116328;0
0,066666667;0,333333333;0,5;0,5;0,142857143;0,125;0,066666667;0,2;0,5;0,2;0,5;0,066666667;1;0,25;0,5;0,2;0,142857143;0,066666667;0,5;0,5;0,355555556;0,384615385;0,020979021;0,251968504;0,244565217;0,166666667;0,457142857;0,004000421;0
0,066666667;0,333333333;0,25;0,25;0,142857143;0,25;1;0,2;0,5;0;0,25;0,066666667;0,5;0;0,125;0,2;0,142857143;0,2;0,805555556;0,5;0,6;0,384615385;0,111888112;0,271653543;0,298913043;0,380952381;0,4;0,124118328;0
0,2;0,333333333;0,5;0,25;0,428571429;0,25;0,2;0,2;0,5;0,2;0,25;0,2;0,5;0,25;0,25;0,466666667;1;0,466666667;0,027777778;0,5;1;0,442173077;0,027972028;0,07480315;0;1;0;0,021475945;0
0,066666667;0;0,5;0,25;1;0,125;0,466666667;1;0,5;0,066666667;0,125;0,2;1;0,5;0,5;0,2;0,428571429;0,2;1;0,5;0,488888889;0,625;0,090909091;0,311023622;0,163043478;0,404761905;0,4;0,056742815;0
0,466666667;0;0,5;0,25;1;1;0,466666667;0,2;0,25;0,2;0,25;0,066666667;1;0,5;0;0,466666667;1;0,2;0,5;0,25;0,222222222;0,442173077;0,048951049;0,212598425;0,135869565;0,261904762;0,628571429;0,029371513;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,416666667;0,5;0,2;0,384615385;0,027972028;0,232283465;0,217391304;0,142857143;0,2;0,009158859;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,694444444;0,5;0,311111111;0,384615385;0,111888112;0,350393701;0,35326087;0,261904762;0,285714286;0,132329719;0
0,066666667;0,333333333;0,5;0,25;0,142857143;0,25;0,066666667;0,2;0,5;0,066666667;0,5;0,066666667;1;0,5;0,25;0,466666667;0,142857143;0,466666667;0,194444444;0,5;0,155555556;0,384615385;0,034965035;0,153543307;0,326086957;0,095238095;0,085714286;0,03674071;0
0,066666667;0,333333333;0,5;0,25;0,142857143;0,5;0;0,066666667;0,5;0,2;1;0,066666667;0,5;0,25;0,25;0,466666667;0,428571429;1;0,25;0,5;0,511111111;0,384615385;0,041958042;0,232283465;0,434782609;0,285714286;0,142857143;0,057795557;0
0,2;0,333333333;0,5;0;0,428571429;0,5;0,466666667;0,2;0,5;0,466666667;0,25;0,2;1;0,25;0,25;0,2;1;0,466666667;0,25;0,5;0,155555556;0,625;0,013986014;0,192913386;0,108695652;0,047619048;0,257142857;0,006737551;0
0,2;0,333333333;0,5;0;0,428571429;0,5;0,466666667;0,2;0,5;0,466666667;0,25;0,2;1;0,25;0,25;0,2;1;0,466666667;0,527777778;0,5;0,333333333;0,625;0,062937063;0,38976378;0,27173913;0,19047619;0,257142857;0,058637751;0
0,2;0,333333333;0,5;0,5;0,428571429;0,5;0;0,066666667;0,5;1;0,5;0,066666667;0,5;0,25;0,25;0,2;0,428571429;0,2;0,277777778;0,5;0,4;0,192307692;0,027972028;0,251968504;0,298913043;0,357142857;0,171428571;0,005158438;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,333333333;0,5;0,133333333;0,384615385;0,027972028;0,133858268;0,298913043;0,071428571;0,342857143;0,012527634;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,555555556;0,5;0,311111111;0,384615385;0,048951049;0,291338583;0,516304348;0,261904762;0,228571429;0,029897884;0
0,066666667;0,333333333;0,5;0,5;0,428571429;0,25;0,466666667;0,2;0,5;0,066666667;0;0,2;1;0,5;0,25;1;1;0,2;0,277777778;0,5;0,177777778;0,192307692;0,048951049;0,173228346;0,298913043;0,119047619;0,4;0,016738604;0
0,066666667;0,333333333;0,5;1;0,428571429;0,125;0,066666667;0,2;0,5;0,2;0;0,2;1;0,5;0,25;0,466666667;0,142857143;0,066666667;0,194444444;0,5;0,288888889;0,625;0,132867133;0,330708661;0,380434783;0,571428571;0,371428571;0,231498052;0
0;0,333333333;0,25;0,5;0,142857143;0,25;0,466666667;0,066666667;0,5;0;0;0,2;0,5;0;0,125;0,2;0,142857143;0,2;0,416666667;0,5;0,6;0,625;0,104895105;0,251968504;0,163043478;0,238095238;0,371428571;0,053058217;0
0,2;0;0,5;0,25;0,428571429;0,5;0,066666667;0,2;0,25;0,066666667;0,5;0,066666667;1;0,5;0;0,466666667;0,142857143;0,466666667;0,305555556;0,25;0,111111111;0,625;0,027972028;0,173228346;0,380434783;0,142857143;0,342857143;0,011264344;0
0,2;0;0,5;0,25;0,428571429;0,5;0,066666667;0,2;0,25;0,066666667;0,5;0,066666667;1;0,5;0;0,466666667;0,142857143;0,466666667;0,472222222;0,25;0,377777778;0,625;0,083916084;0,291338583;0,706521739;0,333333333;0,628571429;0,03674071;0
0,2;0,333333333;1;0,25;1;0,25;0;0,2;0,5;0,2;0,25;0,2;1;0,5;0,25;0,2;0,142857143;0;0,5;0,5;0,4;0,384615385;0,111888112;0,291338583;0,461956522;0,357142857;0,457142857;0,15991157;0
0,2;0,333333333;0,5;0;0,428571429;0,25;0,2;0,2;0,5;0,466666667;0,25;0,466666667;1;0,25;0,25;0,066666667;0,428571429;0,466666667;0,305555556;0,5;0,244444444;0,384615385;0,020979021;0,350393701;0,163043478;0,095238095;0,2;0,035161596;0
0,2;0,333333333;0,5;0;0,428571429;0,25;0,2;0,2;0,5;0,466666667;0,25;0,466666667;1;0,25;0,25;0,066666667;0,428571429;0,466666667;0,638888889;0,5;0,511111111;0,384615385;0,062937063;0,350393701;0,27173913;0,19047619;0,257142857;0,126223813;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,416666667;0,5;0,377777778;0,384615385;0,027972028;0,330708661;0,516304348;0,357142857;0,314285714;0,034108854;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,5;0,5;0,253333333;0,625;0,083916084;0,283464567;0,407608696;0,214285714;0,457142857;0,074849984;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,083333333;0,5;0,133333333;0,192307692;0,06993007;0,212598425;0,054347826;0,119047619;0,4;0,060953785;0
0,066666667;0;0,5;0,25;1;0,25;0,2;0,466666667;0,5;0,2;0,25;0,2;1;0,5;0,5;0,066666667;0,428571429;0,2;0,166666667;0,5;0,133333333;0,384615385;0,034965035;0,133858268;0,135869565;0,071428571;0,171428571;0,022002316;0
0,066666667;0;0,5;0,25;1;0,25;0,2;0,466666667;0,5;0,2;0,25;0,2;1;0,5;0,5;0,066666667;0,428571429;0,2;0,5;0,5;0,4;0,384615385;0,083916084;0,192913386;0,135869565;0,428571429;0,371428571;0,050426361;0
0,466666667;1;0,5;0,25;0,428571429;0,25;0,466666667;0,2;1;0,2;0,25;0,066666667;1;0,5;0,125;0,466666667;1;0,2;0,138888889;0,5;0,044444444;0,384615385;0,013986014;0,173228346;0,407608696;0,214285714;0,342857143;0,00621118;0
0,2;0,333333333;0,5;0,125;0,428571429;0,25;0,2;0,066666667;0,5;0,2;0,5;0,2;1;0,5;0,25;0,2;0,142857143;0,2;0,322222222;0,5;0,142222222;0,384615385;0,027972028;0,173228346;0,298913043;0,166666667;0,514285714;0,024634172;0
0,066666667;0,333333333;0,5;0,25;0,142857143;0,25;0,066666667;0,2;0,5;0,066666667;0,5;0,066666667;1;0,5;0,25;0,466666667;0,142857143;0,466666667;0,388888889;0,5;0,142222222;0,384615385;0,034965035;0,173228346;0,326086957;0,166666667;0,445714286;0,022423413;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,416666667;0,5;0,444444444;0,625;0,06993007;0,37007874;0,163043478;0,238095238;0,542857143;0,079376777;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,027777778;1;0,022222222;0,192307692;0,090909091;1;0,35326087;0,547619048;0,285714286;0,04916307;0
0,2;0,333333333;0,5;0,125;0,428571429;0,25;0,2;0,066666667;0,5;0,2;0,5;0,2;1;0,5;0,25;0,2;0,142857143;0,2;0,444444444;0,25;0,311111111;0,625;0,118881119;0,350393701;0,570652174;0,380952381;0,628571429;0,187282872;1
0,066666667;0,333333333;0,5;0,25;0,142857143;0,25;0,066666667;0,2;0,5;0,066666667;0,5;0,066666667;1;0,5;0,25;0,466666667;0,142857143;0,466666667;0,611111111;0,25;0,355555556;0,625;0,132867133;0,448818898;0,434782609;0,261904762;0,542857143;0,20833772;1
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,388888889;0,25;0,488888889;0,625;0,125874126;0,38976378;0,434782609;0,452380952;0,457142857;0,196757553;1
0,2;0,333333333;0,5;0;0,428571429;0,5;0,066666667;0,066666667;0,5;1;0,5;0,466666667;0,5;0,125;0,25;0,066666667;1;1;0,327777778;0,25;0,2;0,625;0,027972028;0,192913386;0,190217391;0,142857143;0,205714286;0,075692178;0
0,2;0,333333333;0,5;0;0,428571429;0,5;0,066666667;0,066666667;0,5;1;0,5;0,466666667;0,5;0,125;0,25;0,066666667;1;1;0,438888889;0,25;0,288888889;0,625;0,06993007;0,271653543;0,298913043;0,238095238;0,262857143;0,15991157;0
0,466666667;0;0,5;0,25;1;1;0,066666667;0,066666667;0,25;0,466666667;0,5;0,2;0,5;0,25;0;0,2;1;0,466666667;0,883333333;0,25;0,644444444;0,625;0,125874126;0,38976378;0,461956522;0,476190476;0,377142857;0,212548689;0
0,2;1;0,5;0,5;0,428571429;0,0625;0,2;0,2;1;0,066666667;0;0,466666667;1;0,5;0,125;0,466666667;0,428571429;0,2;0,472222222;0;0,555555556;0,625;0,34965035;0,413385827;0,434782609;0,638095238;0,6;0,227287083;1
0;0,333333333;0,5;0,5;0,142857143;0,125;0,066666667;0,2;0,5;0;0;0,2;1;0,5;0,25;1;0,142857143;0,466666667;0,694444444;0;0,377777778;0,625;0,251748252;0,413385827;0,543478261;0,638095238;0,485714286;0,209390462;1
1;1;0,5;0,125;0,428571429;0,125;0,466666667;0,466666667;1;0,066666667;0,125;0,466666667;1;1;0,125;0,2;0,428571429;0,066666667;0,527777778;0,714285714;0,422222222;0,442173077;0,027972028;0,38976378;0,489130435;0,380952381;0,542857143;0,005158438;1
0,466666667;0,333333333;0,5;0,125;0,428571429;0,25;0,466666667;0,466666667;0,5;0,066666667;0,125;0,466666667;1;1;0,25;0,2;0,428571429;0,066666667;0,222222222;0,5;0,133333333;0,442173077;0,020979021;0,153543307;0,298913043;0,166666667;0,371428571;0,005158438;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,25;0,466666667;0,466666667;0,5;0,066666667;0,125;0,466666667;1;1;0,25;0,2;0,428571429;0,066666667;0,333333333;0,5;0,177777778;0,442173077;0,048951049;0,192913386;0,407608696;0,214285714;0,514285714;0,022633961;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,25;0,466666667;0,466666667;0,5;0,066666667;0,125;0,466666667;1;1;0,25;0,2;0,428571429;0,066666667;0,583333333;0,5;0,311111111;0,442173077;0,104895105;0,271653543;0,733695652;0,30952381;0,8;0,054847879;0
0,066666667;0,333333333;0,5;0,25;0,142857143;0,25;0,066666667;0,2;0,5;0,066666667;0,5;0,066666667;1;0,5;0,25;0,466666667;0,142857143;0,466666667;0,305555556;0,5;0,155555556;0,442173077;0,013986014;0,173228346;0,326086957;0,142857143;0,228571429;0,002526582;0
0;0;0,5;0,25;0,428571429;0,25;0,066666667;0,466666667;0,5;0,066666667;0,5;0,066666667;1;0,5;0,5;0,2;0,142857143;0,466666667;0,444444444;0,5;0,244444444;0,442173077;0,048951049;0,232283465;0,407608696;0,19047619;0,285714286;0,020423202;0
0;0;0,5;0,25;0,428571429;0,25;0,066666667;0,466666667;0,5;0,066666667;0,5;0,066666667;1;0,5;0,5;0,2;0,142857143;0,466666667;0,861111111;0,5;0,333333333;0,442173077;0,118881119;0,311023622;0,652173913;0,285714286;0,542857143;0,05463733;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,361111111;0,5;0,2;0,442173077;0,013986014;0,192913386;0,217391304;0,142857143;0,2;0,007895568;0
0,2;0,333333333;0,5;0;0,428571429;0,25;0,066666667;0,2;0,5;1;0,25;0,2;1;0,25;0,25;0,066666667;0,142857143;0,2;0,444444444;0,5;0,288888889;0,442173077;0,034965035;0,271653543;0,27173913;0,238095238;0,257142857;0,029371513;0
0,2;0,333333333;0,5;0;0,428571429;0,25;0,066666667;0,2;0,5;1;0,25;0,2;1;0,25;0,25;0,066666667;0,142857143;0,2;0,805555556;0,5;0,466666667;0,442173077;0,090909091;0,38976378;0,461956522;0,428571429;0,371428571;0,086114328;0
0,466666667;0;0,5;0,25;1;0,5;0,2;0,2;0,25;0,2;0,25;0,2;1;0,5;0;0,2;0,428571429;0,2;0,277777778;0,5;0,133333333;0,384615385;0,020979021;0,133858268;0,108695652;0,047619048;0,171428571;0,014212022;0
0,466666667;0;0,5;0,25;1;0,5;0,2;0,2;0,25;0,2;0,25;0,2;1;0,5;0;0,2;0,428571429;0,2;0,472222222;0,5;0,288888889;0,384615385;0,055944056;0,271653543;0,27173913;0,19047619;0,371428571;0,038846194;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,138888889;0,5;0,16;0,384615385;0,013986014;0,145669291;0,108695652;0,1;0,314285714;0,018317718;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,361111111;0,5;0,248888889;0,384615385;0,020979021;0,303149606;0,217391304;0,195238095;0,542857143;0,034108854;0
0,2;0,333333333;0,5;0,25;0,428571429;0,125;0,466666667;0,466666667;0,5;0,066666667;0,125;0,2;1;0,5;0,25;0,466666667;0,428571429;0,2;0,222222222;0,5;0,133333333;0,384615385;0,006993007;0,173228346;0,054347826;0,047619048;0,085714286;0,003684598;0
0,2;0,333333333;0,5;0,25;0,428571429;0,125;0,466666667;0,466666667;0,5;0,066666667;0,125;0,2;1;0,5;0,25;0,466666667;0,428571429;0,2;0,166666667;0,5;0,222222222;0,384615385;0,027972028;0,192913386;0,081521739;0,023809524;0,057142857;0,01042215;0
0,066666667;0,333333333;0,5;0,5;0,428571429;0,0625;0,466666667;0,466666667;0,5;0;0;0,466666667;1;0,5;0,25;1;0,428571429;0,2;0,361111111;0,5;0,2;0,384615385;0,055944056;0,232283465;0,489130435;0,142857143;0,342857143;0,02979261;0
0,2;0,333333333;0,5;0,25;0,428571429;0,125;0,466666667;0,466666667;0,5;0,066666667;0,125;0,2;1;0,5;0,25;0,466666667;0,428571429;0,2;0,166666667;0,5;0,222222222;0,384615385;0,034965035;0,192913386;0,081521739;0,023809524;0,057142857;0,012001263;0
0,066666667;0,333333333;0,5;0,25;0,142857143;0,0625;0,466666667;0,466666667;0,5;0;0,25;0,2;1;0,25;0,5;0,466666667;0,428571429;0,2;0,25;0,5;0,288888889;0,384615385;0,06993007;0,232283465;0,217391304;0,333333333;0,342857143;0,033161385;0
0,466666667;0,333333333;0,5;0,25;0,428571429;0,25;0,2;0,466666667;0,5;0,2;0,125;0,2;1;1;0,25;0,2;0,142857143;0;0,138888889;0,5;0,111111111;0,442173077;0,020979021;0,153543307;0,163043478;0,142857143;0,142857143;0,002631856;0
0,466666667;0,333333333;0,5;0,25;0,428571429;0,25;0,2;0,466666667;0,5;0,2;0,125;0,2;1;1;0,25;0,2;0,142857143;0;0,25;0,5;0,2;0,442173077;0,06993007;0,232283465;0,27173913;0,238095238;0,257142857;0,034108854;0
0,466666667;0,333333333;0,5;0,25;0,428571429;0,25;0,2;0,466666667;0,5;0,2;0,125;0,2;1;1;0,25;0,2;0,142857143;0;0,361111111;0,5;0,288888889;0,442173077;0,090909091;0,311023622;0,434782609;0,380952381;0,371428571;0,057795557;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,25;0,466666667;0,466666667;0,5;0,066666667;0,125;0,466666667;1;1;0,25;0,2;0,428571429;0,066666667;0,194444444;0,5;0,2;0,442173077;0,020979021;0,153543307;0,108695652;0,047619048;0,142857143;0,004105695;0
1;0;0,5;0,125;1;0,5;0,466666667;0,466666667;0,25;0,066666667;0,125;0,466666667;1;1;0;0,2;0,428571429;0,066666667;0,361111111;0,5;0,155555556;0,442173077;0,055944056;0,271653543;0,27173913;0,095238095;0,314285714;0,029371513;0
1;0;0,5;0,125;1;0,5;0,466666667;0,466666667;0,25;0,066666667;0,125;0,466666667;1;1;0;0,2;0,428571429;0,066666667;0,527777778;0,5;0,244444444;0,442173077;0,076923077;0,350393701;0,434782609;0,19047619;0,428571429;0,062638172;0
0,066666667;0,333333333;0,5;0,5;0,428571429;0,25;0,2;0,2;0;0,066666667;0;0,466666667;1;0,5;0,25;0,466666667;0,428571429;0,2;0,277777778;0,5;0,111111111;0,442173077;0,006993007;0,153543307;0,108695652;0,047619048;0,457142857;0,002316033;0
0,066666667;0,333333333;0,5;0,5;0,428571429;0,25;0,2;0,2;0;0,066666667;0;0,466666667;1;0,5;0,25;0,466666667;0,428571429;0,2;0,444444444;0,5;0,244444444;0,442173077;0,034965035;0,232283465;0,35326087;0,142857143;0,685714286;0,020739025;0
0,066666667;0,333333333;0,5;1;0,428571429;0,125;0,066666667;0,2;0,5;0,2;0;0,2;1;0,5;0,25;0,466666667;0,142857143;0,066666667;0,138888889;0,5;0,111111111;0,384615385;0,027972028;0,153543307;0,244565217;0,047619048;0,457142857;0,009895779;0
0,066666667;0,333333333;0,5;1;0,428571429;0,125;0,066666667;0,2;0,5;0,2;0;0,2;1;0,5;0,25;0,466666667;0,142857143;0,066666667;0,25;0,5;0,422222222;0,384615385;0,06993007;0,232283465;0,461956522;0,238095238;0,342857143;0,029371513;0
0,2;0,333333333;0;0,25;0,428571429;0,0625;0,2;0,2;1;0,2;0,25;0,2;1;1;0,125;0,2;1;0,2;0,111111111;0,25;0,088888889;0,625;0,013986014;0,106299213;0,190217391;0,071428571;0,2;0,006842826;0
0,2;0,333333333;0;0,25;0,428571429;0,0625;0,2;0,2;1;0,2;0,25;0,2;1;1;0,125;0,2;1;0,2;0,166666667;0,25;0,133333333;0,625;0,041958042;0,145669291;0,298913043;0,166666667;0,257142857;0,021160122;0
0,2;0,333333333;0;0,25;0,428571429;0,0625;0,2;0,2;1;0,2;0,25;0,2;1;1;0,125;0,2;1;0,2;0,444444444;0,25;0,266666667;0,625;0,097902098;0,263779528;0,842391304;0,547619048;0,542857143;0,050847458;0
0,2;0,333333333;0,5;0,5;0,428571429;0,125;0,2;0,466666667;0,5;0,2;0,125;0,066666667;1;0,5;0,25;0,466666667;0,142857143;0,066666667;0,138888889;0,5;0,12;0,384615385;0,020979021;0,153543307;0,217391304;0,152380952;0,342857143;0,001684388;0
0,066666667;0,333333333;0,5;0,5;0,428571429;0,0625;0,466666667;0,466666667;0,5;0;0;0,466666667;1;0,5;0,25;1;0,428571429;0,2;0,305555556;0,5;0,253333333;0,384615385;0,041958042;0,271653543;0,489130435;0,295238095;0,428571429;0,003684598;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,25;0,466666667;0,466666667;0,5;0,066666667;0,125;0,466666667;1;1;0,25;0,2;0,428571429;0,066666667;0,194444444;0,5;0,244444444;1;0,013986014;0,232283465;0,163043478;0,19047619;0,171428571;0,004632067;0
0,2;0;0,5;0,125;1;0,25;0,466666667;1;0,5;0,066666667;0,125;0,466666667;1;1;0,5;0,066666667;0,428571429;0,066666667;0,694444444;0,5;0,333333333;1;0,06993007;0,232283465;0,27173913;0,19047619;0,371428571;0,041162228;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,305555556;0,5;0,244444444;0,625;0,041958042;0,232283465;0,135869565;0,071428571;0,142857143;0,025160543;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,416666667;0,5;0,333333333;0,625;0,083916084;0,311023622;0,244565217;0,166666667;0,485714286;0,048847247;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,861111111;0,5;0,422222222;0,625;0,125874126;0,586614173;0,461956522;0,214285714;0,542857143;0,137277608;0
0,2;0,333333333;0,5;0;0,428571429;0,125;0,466666667;0,466666667;0,5;0,2;0,125;0,466666667;1;0,25;0,25;0,2;0,428571429;0,466666667;0,222222222;0,5;0,377777778;0;0,020979021;0,118110236;0,108695652;0,047619048;0,2;0,005684809;0
0,066666667;0,333333333;0,5;0,5;0,428571429;0,0625;0,466666667;0,466666667;0,5;0;0;0,466666667;1;0,5;0,25;1;0,428571429;0,2;0,472222222;0,5;0,177777778;0;0,041958042;0,236220472;0,217391304;0,142857143;0,885714286;0,012527634;0
0,066666667;1;0,5;0,25;0,428571429;0;0,466666667;0,466666667;1;0,066666667;0,125;0,2;0;0,25;0,25;0,466666667;0,428571429;0,2;0,472222222;0,5;0,177777778;0;0,041958042;0;0,108695652;0,047619048;0,2;0,001158017;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,255555556;0,5;0,08;0,442173077;0,027972028;0,248031496;0,222826087;0,014285714;0,131428571;0,017054427;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,366666667;0,5;0,168888889;0,442173077;0,055944056;0,326771654;0,331521739;0,10952381;0,245714286;0,042530793;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,477777778;0,5;0,257777778;0,442173077;0,090909091;0,405511811;0,440217391;0,252380952;0,36;0,088325087;0
0,066666667;0;0,5;0,25;1;0,25;0,2;0,466666667;0,5;0,2;0,25;0,2;1;0,5;0,5;0,066666667;0,428571429;0,2;0,305555556;0,5;0,111111111;1;0,055944056;0,279527559;0,054347826;0,047619048;0,114285714;0,090851669;0
0,066666667;0;0,5;0,25;1;0,25;0,2;0,466666667;0,5;0,2;0,25;0,2;1;0,5;0,5;0,066666667;0,428571429;0,2;0,638888889;0,5;0,244444444;1;0,146853147;0,562992126;0,163043478;0,19047619;0,257142857;0,267080745;0
0,066666667;0;0;0,25;0,428571429;0,25;0,2;0,2;0;0,2;0,25;0,2;1;1;0,25;0,2;1;0,2;0,083333333;0,5;0,155555556;0,192307692;0;0,192913386;0,054347826;0,095238095;0,085714286;0,002000211;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,066666667;0,066666667;0,5;0,466666667;0,5;0,2;0,5;0,25;0,25;0,2;1;0,466666667;0,222222222;0,5;0,577777778;0,384615385;0,055944056;0,114173228;0,190217391;0,333333333;0,142857143;0,102010738;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,222222222;0,5;0,177777778;0,192307692;0,027972028;0,192913386;0,135869565;0,071428571;0,257142857;0,011474892;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,333333333;0,5;0,266666667;0,192307692;0,062937063;0,271653543;0,244565217;0,166666667;0,485714286;0,034214128;0
